faculty_id,topic,n_papers,first_year,latest_year,citations,field,domain,is_active_topic
RVCE-CSE-037,IoT and Edge/Fog Computing,1,2025,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-037,IoT-based Smart Home Systems,1,2017,2017,14,Engineering,Physical Sciences,False
RVCE-CSE-037,"Mathematics, Computing, and Information Processing",1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-037,Model-Driven Software Engineering Techniques,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Natural Language Processing Techniques,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-037,Robotics and Sensor-Based Localization,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Smart Agriculture and AI,1,2023,2023,8,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-037,Smart Grid Energy Management,1,2017,2017,14,Engineering,Physical Sciences,False
RVCE-CSE-037,Software Reliability and Analysis Research,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Spectroscopy and Chemometric Analyses,1,2023,2023,8,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-037,Vehicle License Plate Recognition,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-038,Cloud Computing and Resource Management,2,2023,2023,5,Computer Science,Physical Sciences,True
RVCE-CSE-038,Data Stream Mining Techniques,2,2023,2023,5,Computer Science,Physical Sciences,True
RVCE-CSE-038,Acoustic Wave Resonator Technologies,1,2003,2003,9,Engineering,Physical Sciences,False
RVCE-CSE-038,Advanced Malware Detection Techniques,1,2022,2022,0,Computer Science,Physical Sciences,False
RVCE-CSE-038,Artificial Intelligence in Healthcare,1,2025,2025,4,Health Professions,Health Sciences,True
RVCE-CSE-038,Blockchain Technology Applications and Security,1,2023,2023,0,Computer Science,Physical Sciences,True
RVCE-CSE-038,Customer churn and segmentation,1,2024,2024,3,"Business, Management and Accounting",Social Sciences,True
RVCE-CSE-038,Data Mining Algorithms and Applications,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-038,Emotion and Mood Recognition,1,2017,2017,44,Computer Science,Physical Sciences,False
RVCE-CSE-038,Esophageal and GI Pathology,1,2020,2020,10,Environmental Science,Physical Sciences,False
RVCE-CSE-038,Hand Gesture Recognition Systems,1,2019,2019,1,Engineering,Physical Sciences,False
RVCE-CSE-038,Metaheuristic Optimization Algorithms Research,1,2003,2003,9,Engineering,Physical Sciences,False
RVCE-CSE-038,Music and Audio Processing,1,2017,2017,44,Computer Science,Physical Sciences,False
RVCE-CSE-038,Organizational and Employee Performance,1,2023,2023,1,Engineering,Physical Sciences,True
RVCE-CSE-038,Phosphorus and nutrient management,1,2020,2020,10,Environmental Science,Physical Sciences,False
RVCE-CSE-038,Robotics and Automated Systems,1,2019,2019,1,Engineering,Physical Sciences,False
RVCE-CSE-038,Security and Verification in Computing,1,2017,2017,3,Computer Science,Physical Sciences,False
RVCE-CSE-038,Sentiment Analysis and Opinion Mining,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-038,Software Engineering Research,1,2022,2022,0,Computer Science,Physical Sciences,False
RVCE-CSE-038,Software Reliability and Analysis Research,1,2022,2022,0,Computer Science,Physical Sciences,False
RVCE-CSE-038,Software System Performance and Reliability,1,2023,2023,5,Computer Science,Physical Sciences,True
RVCE-CSE-038,Software Testing and Debugging Techniques,1,2017,2017,3,Computer Science,Physical Sciences,False
RVCE-CSE-038,Speech and Audio Processing,1,2017,2017,44,Computer Science,Physical Sciences,False
RVCE-CSE-038,Stochastic processes and financial applications,1,2024,2024,1,"Economics, Econometrics and Finance",Social Sciences,True
RVCE-CSE-038,Stock Market Forecasting Methods,1,2024,2024,1,"Economics, Econometrics and Finance",Social Sciences,True
RVCE-CSE-038,Topic Modeling,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-038,Traffic Prediction and Management Techniques,1,2023,2023,1,Engineering,Physical Sciences,True
RVCE-CSE-038,Transportation and Mobility Innovations,1,2023,2023,1,Engineering,Physical Sciences,True
RVCE-CSE-038,Wastewater Treatment and Reuse,1,2016,2016,2,Environmental Science,Physical Sciences,False
RVCE-CSE-038,Web Application Security Vulnerabilities,1,2017,2017,3,Computer Science,Physical Sciences,False
RVCE-CSE-038,Web Data Mining and Analysis,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-038,Wireless Body Area Networks,1,2019,2019,0,Engineering,Physical Sciences,False
